FIPS,X,Y,Year,SMOKING,POVERTY,PM25,NO2,SO2,LBC_RATE
12119,1357680.759,725495.9867,1998,29.4,19.2,13.87,2.02,0.112,70
12121,1246935.833,876557.0039,1998,27.5,17,15.74,0.93,0.022,87
12123,1190787.794,852376.3004,1998,29.2,20.4,14.42,0.74,0.02,72
12125,1308304.182,868162.629,1998,29,19.7,16.06,0.92,0.05,128
12127,1438668.123,777402.2223,1998,29.2,12.9,12.07,0.97,0.063,71
12129,1113011.785,855830.325,1998,26.6,13.5,14.91,0.9,0.013,71
12131,938380.6624,889376.3792,1998,27.2,16.9,14.03,0.68,0.046,84
12133,986714.0509,890878.4044,1998,28.2,20.4,15.24,0.56,0.05,83
13001,1288990.75,1057012.927,1998,29,19.5,17.53,0.76,0.013,93
13003,1240686.99,999295.872,1998,29.6,23.3,17.16,0.71,0.012,85
13005,1276775.865,1033243.564,1998,30,20.8,16.76,0.67,0.013,85
13007,1093091.067,983304.1776,1998,26.6,23.4,19.43,0.85,0.014,83
13009,1179525.219,1190286.64,1998,26.8,17.9,17.07,1.45,0.148,71
13011,1137907.672,1329501.639,1998,29.5,14,19.77,1.42,0.046,70
13013,1123623.574,1286900.033,1998,29.5,11.6,20.21,2.58,0.096,64
13015,1017773.77,1301385.213,1998,29.1,11,19.9,3.33,0.219,79
13017,1201807.39,1045952.93,1998,29.2,20.6,19.86,0.79,0.014,80
13019,1208146.786,992422.7947,1998,29.6,19.3,18.25,0.76,0.012,83
13021,1142177.553,1155786.935,1998,25.5,20.3,18.45,1.42,0.124,77
13023,1181765.025,1119115.174,1998,28.2,18,18.96,1.16,0.048,78
13025,1326661.912,1000420.533,1998,29.7,18.6,15.55,0.64,0.027,85
13027,1181516.343,940200.0498,1998,28.4,23.9,17.41,1.07,0.012,83
13029,1363361.497,1097965.828,1998,25.5,11.3,15.45,0.91,0.014,77
13031,1329138.939,1135899.882,1998,22.9,19.4,16.8,0.9,0.018,82
13033,1294398.008,1205638.256,1998,27.3,24.7,16.19,1.13,0.033,82
13035,1111388.857,1205843.94,1998,30.1,15.4,18.67,2.5,0.195,76
13037,1073561.977,1003649.305,1998,26.4,28.8,17.49,0.81,0.016,81
13039,1360362.387,975480.8504,1998,26.8,10.9,14.44,0.96,0.05,83
13043,1298399.5,1132052.351,1998,28.9,24.3,17.65,0.8,0.019,84
13045,1004456.194,1226100.569,1998,28.3,13.9,16.78,2.14,0.21,79
13047,982225.8689,1372225.108,1998,29.7,11.3,18.93,4.82,0.116,80
13049,1318756.006,952508.0788,1998,30.9,18.6,15.49,1.03,0.042,87
13051,1392412.033,1101415.414,1998,24.2,18.2,15.15,1.09,0.014,72
13053,1047514.925,1092319.577,1998,22.6,14.6,16.12,0.99,0.035,82
13055,968986.5888,1322457.969,1998,31.3,14.8,18.89,2.66,0.176,86
13057,1050761.13,1306115.374,1998,25,6,20.41,3.17,0.172,70
13059,1155637.238,1286419.257,1998,20.8,18.2,19.52,1.89,0.084,72
13061,1039034.904,1010413.014,1998,26.9,30.9,15.99,0.84,0.018,81
13063,1071151.413,1229322.893,1998,26.2,13.4,19.19,4.59,0.189,73
13065,1262954.262,959490.1139,1998,30.5,21.1,16.6,0.73,0.018,87
13067,1045720.264,1271398.865,1998,20.4,6.5,20.21,4.73,0.216,67
13069,1239676.066,1027479.846,1998,28.2,20.3,18.91,0.72,0.012,88
13071,1158669.438,976083.7313,1998,29.1,21.7,19.17,0.9,0.012,81
13073,1262487.034,1255436.349,1998,22.3,7.6,17.12,1.93,0.041,82
13075,1191026.254,976480.7218,1998,29.9,20.4,18.91,0.82,0.012,84
13077,1036448.997,1204099.492,1998,26.6,9.5,17.74,2.29,0.184,75
13079,1116766.6,1142102.125,1998,28.3,14.8,16.55,1.52,0.101,77
13081,1148323.713,1057203.733,1998,27.8,27.5,19.66,0.99,0.019,77
13083,949876.9767,1363028.669,1998,29,13.7,17.4,3.25,0.117,81
13085,1075715.83,1331660.446,1998,26.9,10.5,19.02,1.41,0.095,67
13087,1086388.993,932261.3744,1998,28.6,23.8,19.22,0.83,0.015,70
13089,1079948.559,1256389.654,1998,20.1,12.9,20.17,5.49,0.164,62
13091,1200452.766,1092122.291,1998,29,21.8,19.42,0.92,0.026,81
13093,1142014.884,1082724.612,1998,27.5,27.6,18.45,1.05,0.028,77
13095,1111782.166,1008830.392,1998,25.9,23.9,19.17,1.05,0.015,80
13097,1031382.337,1242709.45,1998,26.6,8.6,19,3.43,0.231,71
13099,1049875.392,977774.6751,1998,26.8,29.4,18.3,0.69,0.018,78
13101,1248348.27,934440.3294,1998,30.6,19.5,16.81,0.9,0.017,87
13103,1366794.276,1138324.102,1998,26.9,10.5,15.66,1.06,0.017,75
13105,1201057.911,1311274.263,1998,28.3,18.5,19.54,1.16,0.041,71
13107,1274318.468,1149501.496,1998,28.7,26.3,16.86,0.76,0.027,88
13109,1319776.971,1107445.306,1998,28.8,23.6,17.1,0.87,0.015,85
13111,1056523.936,1376613.19,1998,29.3,16.5,17.25,1.49,0.082,79
13113,1060350.192,1213666.982,1998,20.6,3.8,18.65,2.85,0.19,71
13115,983511.4296,1300252.571,1998,28.1,15.3,18.84,2.98,0.211,88
13117,1082914.224,1307948.074,1998,21.9,4.7,19.56,2.03,0.105,64
13119,1161855.577,1335144.383,1998,28.4,16.5,18.72,1.39,0.038,70
13121,1057680.928,1255772.741,1998,20.4,17.4,19.69,4.53,0.189,68
13123,1046569.812,1355924.329,1998,28.9,15.2,18.4,1.73,0.109,81
13125,1235765.269,1216094.351,1998,30.2,16.2,16.52,1.56,0.073,75
13127,1367612.98,1010378.056,1998,24.5,15.6,14.28,0.6,0.03,85
13129,1011067.176,1330535.353,1998,29.9,13,19.74,3.02,0.177,86
13131,1119076.387,935895.365,1998,30.5,22.8,18.63,1.03,0.013,72
13133,1179492.3,1247682.041,1998,26.4,19.8,17.67,1.63,0.125,66
13135,1095759.988,1279796.436,1998,21.5,5.4,20.41,3.76,0.123,63
13137,1130864.957,1359803.544,1998,27.5,11.7,17.79,1.22,0.04,68
13139,1109248.869,1321624.535,1998,28.6,11.9,19.49,1.58,0.066,69
13141,1199327.046,1215604.883,1998,26.1,26.7,17.01,1.65,0.125,71
13143,989780.5921,1248202.62,1998,30.9,15.9,17.13,1.84,0.228,83
13145,1031170.742,1134100.571,1998,22.9,10.9,17.23,1.18,0.068,79
13147,1186214.801,1335649.717,1998,27.2,14.7,18.92,1.18,0.034,70
13149,1003646.751,1193901.75,1998,30.9,16.6,16.22,1.79,0.158,78
13151,1091082.441,1221936.754,1998,26,6,19.14,3.53,0.185,70
13153,1150012.808,1117688.327,1998,26.5,11.6,19.17,1.16,0.059,78
13155,1198918.04,1027877.281,1998,27.9,21.6,20.39,0.8,0.013,81
13157,1134916.515,1304291.6,1998,28.8,13.8,20.05,1.84,0.069,70
13159,1135652.349,1212270.721,1998,27.3,16.5,18.4,2.12,0.206,74
13161,1255596.036,1058523.507,1998,29.7,18.8,18.01,0.71,0.013,87
13163,1256171.786,1199257.299,1998,28.3,25.2,16.74,1.23,0.05,86
13165,1302225.403,1176479.14,1998,28.1,25,16.32,0.79,0.026,78
13167,1239454.726,1157124.13,1998,28.9,24.3,17,0.87,0.045,77
13169,1151573.414,1181611.119,1998,26.1,10.8,16.97,1.45,0.173,75
13171,1097548.858,1180372.835,1998,28.5,16.6,17.4,1.77,0.159,77
13173,1227378.725,968358.8725,1998,28.8,21.2,16.72,0.86,0.012,88
13175,1218893.132,1127443.529,1998,28,20,18.44,0.98,0.038,80
13177,1115419.382,1036903.959,1998,25.7,10.5,18.15,1.03,0.017,80
13179,1361780.107,1076726.915,1998,24.2,21.5,15.22,0.8,0.014,78
13181,1241432.538,1280516.511,1998,26.6,17.7,17.97,1.59,0.042,74
13183,1339648.617,1064862.147,1998,28.3,20.3,15.75,0.69,0.014,87
13185,1211163.789,943251.3662,1998,26,19.6,17.17,1.04,0.012,86
13187,1089047.823,1347799.341,1998,28.1,13.6,18.07,1.31,0.066,66
13189,1243553.429,1245820.702,1998,27.8,19.7,16.96,1.72,0.056,83
13191,1375560.829,1041347.409,1998,27.4,21.6,13.97,0.64,0.018,79
13193,1116496.715,1102091.278,1998,28.6,26.4,16.66,1.2,0.046,76
13195,1167461.434,1307970.612,1998,28.4,14.3,19.57,1.4,0.053,71
13197,1071814.999,1095905.649,1998,28.5,20.3,16.18,0.84,0.039,80
13199,1047465.29,1170294.889,1998,28.7,19.2,16.99,1.43,0.128,77
13201,1068274.984,962213.1331,1998,27.2,23,20.28,0.75,0.017,81
13205,1118028.341,975040.5711,1998,29.8,25,19.55,0.97,0.013,82
13207,1118726.876,1176047.921,1998,25.5,14,17.34,1.79,0.167,77
13209,1259366.381,1100453.583,1998,25.8,23.3,17.61,0.68,0.018,88
13211,1149571.168,1245032.103,1998,25.1,14.6,18.18,2.02,0.158,68
13213,1018911.294,1363530.392,1998,31.4,11.4,18.83,2.99,0.121,82
13215,1037083.188,1109400.014,1998,25.1,19.1,17.29,1.14,0.044,81
13217,1117382.249,1236773.733,1998,27.5,12.5,19.07,3.23,0.175,65
13219,1151027.256,1272737.377,1998,20.1,7.6,19.12,2.1,0.107,70
13221,1182710.86,1282146.612,1998,26.9,14.9,18.25,1.4,0.075,68
13223,1019493.25,1265907.639,1998,27.1,7,19.24,3.11,0.245,73
13225,1133468.486,1127832.389,1998,26.7,22.5,17.54,1.44,0.077,78
13227,1048750.481,1330599.247,1998,29,11.8,19.62,1.99,0.14,74
13229,1302309.007,1014963.543,1998,28.7,18.5,17.06,0.64,0.018,88
13231,1074360.616,1179283.593,1998,26.8,12.1,17.56,1.59,0.151,71
13233,989224.3021,1271527.442,1998,30.8,15.4,18.26,2.38,0.234,85
13235,1171003.423,1094923.931,1998,27,20.2,19.69,0.97,0.032,77
13237,1164434.823,1216682.797,1998,26.5,15.4,17.98,1.93,0.183,72
13239,1032302.684,1036603.891,1998,29.7,26.3,15.66,1.06,0.02,88
13241,1138683.737,1389143.35,1998,27.9,13.5,15.25,1.03,0.037,64
13243,1058282.459,1027981.069,1998,28.3,30.9,16.21,0.94,0.019,79
13245,1282819.849,1237590.181,1998,25.7,21.7,16.88,1.78,0.037,80
13247,1099839.163,1245707.827,1998,25.4,8.3,19.91,4.57,0.162,66
13249,1092478.705,1088370.428,1998,28,20.3,16.07,0.94,0.034,75
13251,1335318.349,1176789.814,1998,26.6,21.9,15.88,0.79,0.024,78
13253,1058244.949,935725.1685,1998,28.4,24.1,18.66,0.86,0.02,78
13255,1081737.822,1199158.137,1998,30.6,16.5,18.06,2.3,0.179,75
13257,1153423.385,1354138.051,1998,26.9,16.1,17.71,1.37,0.036,66
13259,1046643.494,1062076.282,1998,28,26.2,16.01,1.07,0.023,83
13261,1106655.278,1065071.709,1998,25.7,24.4,16.31,1.05,0.023,77
13263,1066361.408,1134167.661,1998,26.9,19.1,17.1,1.05,0.076,77
13265,1205964.13,1249909.645,1998,28.6,27,17.38,1.52,0.089,80
13267,1305712.571,1092823.631,1998,29.1,23.8,17.55,0.76,0.014,84
13269,1094442.998,1121507.842,1998,28.7,24.9,17.02,1.11,0.064,80
13271,1225504.006,1068331.624,1998,28.9,25.3,18.67,0.72,0.015,85
13273,1087754.095,1033206.976,1998,27.7,27.1,16.71,0.98,0.018,80
13275,1149153.54,938437.0275,1998,28.1,19,19.27,1.09,0.012,71
13277,1177578.936,1008758.602,1998,26.8,21,19.74,0.85,0.013,82
13279,1279101,1097466.725,1998,28.1,23.5,17.82,0.72,0.015,89
13281,1108099.219,1389069.294,1998,26.5,13.3,16.36,1.13,0.044,63
13283,1252655.898,1125410.716,1998,29.9,25.1,17.59,0.74,0.025,84
13285,1016197.213,1165749.052,1998,27.4,15.5,16.7,1.37,0.112,77
13287,1164606.542,1036137.608,1998,27.7,28.1,20.32,0.88,0.015,81
13289,1169114.232,1143614.233,1998,29.1,19.7,18.62,1.27,0.088,77
13291,1086530.75,1376942.086,1998,28.5,13.9,16.45,1.16,0.057,67
13293,1085492.191,1156919.191,1998,29.1,16.3,17.02,1.25,0.114,75
13295,969740.2733,1351864.506,1998,31.4,12.9,18.53,3.1,0.139,81
13297,1124773.134,1263220.213,1998,28.2,11.7,19.06,2.63,0.132,64
13299,1287458.284,978514.5473,1998,29.2,22.5,16.87,0.76,0.023,91
13301,1226878.056,1235056.745,1998,28.4,26.3,16.84,1.71,0.077,76
13303,1222799.465,1184983.217,1998,27.8,21.6,17.53,1.04,0.081,73
13305,1326934.884,1040349.836,1998,28.3,21,16.41,0.61,0.017,85
13307,1073563.458,1061689.581,1998,27.8,19,16.26,0.86,0.023,78
13309,1242618.537,1091702.72,1998,27.5,24.3,18.15,0.77,0.018,86
13311,1111168.399,1358919.711,1998,27.5,12.4,17.55,1.29,0.046,65
13313,998958.9498,1363198.725,1998,29.4,12,19.45,4,0.13,80
13315,1178880.849,1066819.615,1998,27.1,25.6,20.6,0.94,0.02,82
13317,1214993.687,1275513.359,1998,27.8,20,17.88,1.36,0.06,80
13319,1190786.057,1161735.547,1998,27.5,16.1,19.34,1.09,0.095,73
13321,1145798.959,1015128.398,1998,28.3,20.2,18.8,0.96,0.014,81
16001,-1618308.83,2445992.351,1998,22.4,8.7,5.74,1.04,0,55
16003,-1600824.116,2606264.554,1998,26,15.8,4.53,0.41,0,60
16005,-1315526.595,2298190.743,1998,21.7,13.4,5.01,0.44,0,40
16007,-1250517.333,2243805.764,1998,21.7,12.5,4.88,0.49,0.002,31
16009,-1560876.874,2862097.149,1998,29.1,15.2,5.11,0.5,0,63
16011,-1318934.333,2360978.055,1998,22.7,15.2,4.87,0.43,0,39
16013,-1440428.919,2405345.991,1998,17.9,7,4.36,0.32,0,48
16015,-1565756.099,2496230.167,1998,24.4,9.5,4.33,0.39,0,55
16017,-1530866.901,2977706.026,1998,27.1,14.2,5.22,0.57,0,65
16019,-1253354.88,2369251.829,1998,18.7,12.1,4.28,0.29,0,39
16021,-1509790.129,3025785.443,1998,28.3,16.2,4.68,0.3,0,65
16023,-1370438.521,2427454.474,1998,23.7,15.1,4.4,0.25,0,40
16025,-1504804.344,2423802.003,1998,22.3,6,4.03,0.29,0,55
16027,-1650938.454,2473078.321,1998,23.5,15.1,6.21,1.6,0,55
16029,-1260480.23,2300494.558,1998,21,10.1,4.5,0.32,0,40
16031,-1433911.12,2275829.207,1998,22.6,15.5,4.05,0.39,0,44
16033,-1294973.596,2477696.174,1998,23.8,10.4,4.03,0.3,0,36
16035,-1498673.983,2787146.144,1998,27.1,15.2,5.01,0.45,0,62
16037,-1446716.114,2500773.109,1998,24.4,12.8,4,0.29,0,55
16039,-1559756.775,2422444.661,1998,24.3,12.7,4.56,0.49,0,55
16041,-1291542.813,2238870.915,1998,20,12,5,0.56,0,30
16043,-1227704.072,2460024.667,1998,22.4,15.9,4.05,0.29,0,35
16045,-1616251.444,2515108.423,1998,25.1,14.1,5.06,0.98,0,54
16047,-1516124.315,2369982.182,1998,26.6,14.4,4.15,0.6,0,53
16049,-1503324.61,2693947.344,1998,24.6,17.1,4.88,0.37,0,58
16051,-1300561.336,2426187.131,1998,19.7,13.3,4.63,0.45,0,36
16053,-1478552.006,2330558.936,1998,25.3,15.3,4.19,0.42,0,49
16055,-1553057.736,2912013.642,1998,26.5,11.3,5.24,0.63,0,63
16057,-1574430.532,2819601.844,1998,17.3,13,5.42,0.59,0,56
16059,-1404742.879,2572219.594,1998,24.1,16,3.85,0.29,0,60
16061,-1566828.257,2752156.943,1998,24.7,15.8,5.04,0.51,0,57
16063,-1461857.263,2362908.909,1998,24.4,14.1,4.23,0.42,0,49
16065,-1249698.799,2413434.563,1998,15.4,13.8,4.16,0.42,0,36
16067,-1425072.336,2339006.382,1998,25,14.9,4.7,0.41,0,48
16069,-1589054.798,2767285.286,1998,26.2,12.3,5.34,0.55,0,54
16071,-1350023.098,2250492.286,1998,19.4,13.5,4.76,0.6,0,31
16073,-1633000.401,2349757.837,1998,25.6,21.5,4.81,0.25,0,54
16075,-1645752.337,2515592.415,1998,25.7,15.8,5.63,1.68,0,54
16077,-1364505.676,2309652.63,1998,24,14.9,4.99,0.4,0,42
16079,-1500596.908,2864059.77,1998,29,18.7,5,0.54,0,62
16081,-1214429.427,2404900.112,1998,16.9,10.2,4.01,0.27,0,36
16083,-1518120.984,2300267.587,1998,24.8,13.5,4.01,0.3,0,51
16085,-1535250.079,2578283.092,1998,21.9,11.9,4.06,0.31,0,58
16087,-1636857.869,2564434.367,1998,25.6,17.7,5.12,0.53,0,56
17001,407066.4993,1895954.757,1998,26.6,12.1,15.83,1.85,0.035,71
17003,585384.5874,1592747.724,1998,29.2,27,19.33,3.22,0.108,80
17005,563660.606,1781706.611,1998,28.1,11.7,21.19,3.28,0.207,75
17007,587100.1614,2169195.568,1998,26.1,6.2,16.24,3.43,0.049,64
17009,444266.0502,1894972.036,1998,29.4,12.9,16.71,2.35,0.058,69
17011,536515.9581,2062504.789,1998,26.2,8.9,17.13,2.3,0.08,67
17013,456265.5936,1806617.73,1998,26.3,11.1,16.9,2.87,0.113,71
17015,498216.9023,2134430.267,1998,27.1,9.7,15.48,3.38,0.029,63
17017,486663.0306,1898789.471,1998,27.5,11.3,17.68,2.87,0.102,74
17019,658076.0343,1929652.97,1998,19.8,11.3,20.33,2.79,0.107,68
17021,571990.6866,1856313.102,1998,30.3,11,19.98,3,0.147,76
17023,700507.5017,1842630.262,1998,27.4,11.2,19.11,3.59,0.186,77
17025,645848.3698,1772882.142,1998,28.4,12.7,20.35,3.23,0.154,69
17027,566914.4628,1750414.349,1998,27.5,8.2,22.06,3.42,0.232,78
17029,661895.1503,1860399.975,1998,25,12.8,19.77,2.77,0.136,68
17031,673949.122,2121998.073,1998,24.5,13.1,18.39,13.57,0.079,66
17033,706145.6556,1805972.69,1998,28.8,11.6,19.16,3.51,0.224,74
17035,662547.432,1832699.946,1998,26.6,11.6,19.81,3.46,0.145,67
17037,595136.2066,2121599.012,1998,22.9,7.6,17.38,5.77,0.057,59
17039,598457.6664,1928874.849,1998,28.4,10.5,20.46,2.66,0.099,68
17041,659947.2211,1888205.37,1998,26.8,9.3,20.55,2.77,0.13,64
17043,651714.5842,2121473.541,1998,21.1,3.7,16.85,14.4,0.073,59
17045,700766.7686,1881413.157,1998,27.8,13.2,18.84,3.21,0.184,79
17047,686478.8323,1738182.126,1998,26.4,11.2,20.76,4.08,0.28,71
17049,634655.7402,1806321.94,1998,26.7,9,20.01,3.13,0.135,69
17051,597979.4233,1796862.04,1998,30.2,13.7,20.49,2.67,0.153,70
17053,651894.0934,1980498.899,1998,26.3,8.8,20.08,2.35,0.075,68
17055,614978.6711,1684849.55,1998,29.4,17.1,20.16,3.36,0.145,77
17057,486639.5911,1954730.872,1998,29,12.8,16.78,2.67,0.09,72
17059,677192.2035,1663901.039,1998,27.6,17.7,19.48,3.71,0.162,85
17061,478664.9749,1828978.597,1998,27.9,13.8,18.16,2.59,0.12,72
17063,629378.0775,2056079.226,1998,26.4,5.4,18.37,3.68,0.068,64
17065,647597.6986,1697407.099,1998,27.4,14.9,20.16,3.57,0.143,83
17067,406690.8731,1942552.527,1998,26,10.6,15.81,2.45,0.032,69
17069,676299.8136,1636346.6,1998,27.3,17.4,18.92,3.22,0.131,94
17071,424357.7475,1989929.64,1998,27.4,10.8,15.97,2.31,0.032,66
17073,486925.4675,2053562.272,1998,26.9,8.4,16.47,2.51,0.052,68
17075,683783.7039,2000118.731,1998,26.6,9.8,20.36,2.34,0.074,76
17077,576828.9237,1658826.473,1998,21.8,19.3,19.72,3.18,0.186,72
17079,672356.5616,1803871.269,1998,26.6,12.7,19.76,3.18,0.175,67
17081,612410.2235,1719281.61,1998,28.6,15.9,20.77,3.63,0.154,75
17083,483339.2524,1798855.806,1998,27.5,10.3,18.37,3.64,0.161,73
17085,473345.9748,2166201.884,1998,25.7,8.1,13.94,5.05,0.021,60
17087,623193.8246,1625608.774,1998,28.1,14.4,19.52,2.8,0.123,84
17089,622754.4192,2128881.735,1998,23.9,5.8,17.83,8.35,0.066,63
17091,676918.6931,2043410.479,1998,27.1,12.3,19.69,4.16,0.067,73
17093,625838.4315,2090080.249,1998,24.1,3.4,17.86,5.59,0.067,64
17095,483033.4513,2006025.485,1998,28.9,12.3,16.88,2.33,0.07,71
17097,654010.9262,2174576.605,1998,21.2,5.6,17.87,8.45,0.102,63
17099,590162.3085,2059574.309,1998,28,9.7,17.41,2.87,0.079,68
17101,711664.0176,1774580.005,1998,28.6,14.8,20.04,4.27,0.298,72
17103,552778.5241,2102030.034,1998,27.9,8.4,16.62,1.97,0.059,65
17105,621330.8471,2011196.251,1998,28.2,9.5,19.41,2.44,0.075,68
17107,559814.6766,1920479.975,1998,28.4,10.8,19.81,3.26,0.13,73
17109,447283.5743,1950678.021,1998,22.5,14.3,16.24,2.22,0.053,68
17111,617362.4565,2171718.996,1998,23.9,3.5,16.66,7.25,0.077,63
17113,600536.6534,1964550.582,1998,21,8.2,19.8,2.64,0.092,66
17115,596210.2982,1893370.841,1998,27.7,13.5,21.17,3.08,0.115,76
17117,519056.4953,1820781.153,1998,28.1,11.4,20.05,3,0.172,75
17119,523819.1595,1772684.132,1998,28.6,10.5,20.16,4.51,0.242,78
17121,609923.9399,1758368.246,1998,28.5,14.7,20.91,2.92,0.152,69
17123,554626.5053,2022155.039,1998,26,9.3,17.77,2.68,0.107,70
17125,512705.0699,1930207.889,1998,28.1,12.2,18.1,3.41,0.122,74
17127,640407.0161,1599907.835,1998,27.6,14.6,19.44,3.19,0.119,84
17129,523940.9032,1907108.567,1998,23.7,8.9,18.7,4.28,0.135,73
17131,437331.3861,2034116.643,1998,26.8,8.9,15.82,2.18,0.03,68
17133,504231.2752,1709491.249,1998,23.8,4.6,18.23,4.2,0.295,72
17135,557307.5894,1819917.254,1998,31.6,13.2,20.58,3.16,0.174,76
17137,492355.3568,1870168.118,1998,26.1,11.8,18.15,2.49,0.115,73
17139,627069.857,1871147.751,1998,26.6,8,21.23,2.54,0.111,75
17141,548736.1865,2134979.94,1998,26,7.1,16.28,2.72,0.04,65
17143,521879.7756,1992375.169,1998,26.2,13.3,17.81,2.87,0.118,71
17145,575794.9081,1692395.376,1998,30.2,13.9,20.79,3.5,0.23,73
17147,626231.313,1912526.973,1998,24.2,6.3,21.26,2.65,0.097,67
17149,434771.5001,1856389.756,1998,28.1,14.3,16.73,1.71,0.06,71
17151,651516.2495,1622562.713,1998,26.9,14.7,18.59,2.96,0.12,86
17153,603557.2288,1597541.312,1998,26.5,23.6,19.63,3.52,0.114,86
17155,558179.6092,2041574.532,1998,25.4,6.9,17.23,2.62,0.097,70
17157,536299.3657,1686093.491,1998,28.9,11.6,19.75,3.76,0.3,74
17159,680968.0111,1771033.702,1998,27.2,13.8,19.8,3.86,0.241,70
17161,450036.5993,2064222.779,1998,28.6,11,15.77,2.51,0.029,67
17163,524396.5904,1732291.555,1998,26,15.1,20.05,5.82,0.309,81
17165,650278.3579,1660709.808,1998,28.4,17.9,19.59,3.35,0.133,87
17167,537999.0322,1877832.849,1998,25.2,9.8,19.43,3.53,0.145,75
17169,454419.4571,1917586.359,1998,26.9,10.6,16.88,2.7,0.065,69
17171,469637.1766,1860744.952,1998,25.7,10.4,17.63,1.98,0.09,69
17173,613366.2539,1841985.914,1998,27.1,9.7,20.49,2.71,0.127,74
17175,516503.488,2026296.374,1998,26.1,10,17.59,2.33,0.093,68
17177,518340.5868,2167529.75,1998,27,9.4,14.91,2.81,0.026,65
17179,544608.4966,1962430.678,1998,27.7,8,18.73,3.29,0.131,69
17181,590458.4912,1624518.104,1998,27.4,15.8,18.41,2.89,0.132,74
17183,696913.6606,1937857.55,1998,28.4,14,20.02,2.47,0.139,70
17185,704282.5934,1743089.66,1998,27.4,12.3,20.49,5.23,0.334,73
17187,450082.286,1994808.375,1998,26.7,12.3,15.98,2.02,0.044,68
17189,569961.9836,1722101.853,1998,25.8,7.6,21.04,4.51,0.249,79
17191,654278.6248,1737059.856,1998,28.4,12.6,20.66,3.51,0.181,74
17193,678607.3608,1700520.761,1998,28,15.3,20.59,3.91,0.221,78
17195,502107.5172,2099700.873,1998,29.2,9.1,16.44,2.44,0.042,66
17197,664380.794,2076846.216,1998,24.6,5.7,18.59,7.51,0.068,68
17199,616627.3918,1655563.581,1998,26.6,14.4,19.55,3.11,0.134,79
17201,559446.6987,2168656.848,1998,27.3,10,15.62,2.47,0.036,66
17203,567729.7886,1995573.066,1998,24,5.9,18.31,2.72,0.111,68
18001,924399.3799,2024380.498,1998,29.7,10.7,24.68,4.37,0.046,64
18003,909147.7872,2061564.647,1998,26.6,9,23.05,4.56,0.042,65
18005,862698.7485,1843863.272,1998,26.9,7.9,23.08,4.17,0.178,71
18007,728073.9416,1988216.248,1998,28,8.3,21.06,2.98,0.09,73
18009,895516.2179,1990407.339,1998,31.9,10.9,26.05,4.2,0.055,71
18011,804640.1413,1933101.378,1998,25.7,5.6,23.56,4.97,0.115,77
18013,834711.3912,1839876.471,1998,26.8,8.1,23.26,3.82,0.155,72
18015,790757.7646,1991587.015,1998,28.3,7.7,23.58,3.39,0.077,74
18017,806881.78,2013313.817,1998,30.9,10,22.24,3.24,0.065,75
18019,887701.4335,1764454.305,1998,29.9,9.6,21.65,4.55,0.269,89
18021,757060.7678,1854343.201,1998,29.4,11.3,20.24,4.27,0.197,76
18023,801268.0502,1961021.213,1998,30.8,8.8,23.47,4.45,0.091,66
18025,825883.951,1737083.519,1998,31.9,15.1,19.8,3.35,0.272,78
18027,768044.288,1777633.261,1998,32,13.9,20.02,4.33,0.281,71
18029,942098.5479,1845855.084,1998,29,7.2,21.6,5.29,0.325,79
18031,895208.4258,1858834.31,1998,30.6,8.9,22.21,4.11,0.218,76
18033,910770.7557,2096336.51,1998,31,5.9,21.78,4.94,0.042,66
18035,892524.0681,1962347.197,1998,28.7,13.6,25.43,4.51,0.069,79
18037,788163.4227,1741499.586,1998,29.7,5.1,19.98,4.21,0.323,68
18039,837486.1294,2110625.775,1998,30.4,8.9,19.89,4.88,0.042,66
18041,918362.523,1898961.411,1998,34.3,11.2,21.55,4.44,0.167,77
18043,872464.1646,1744953.393,1998,28.2,9.6,21.64,4.85,0.258,89
18045,738828.2985,1934616.306,1998,30.8,9.8,21.06,3.09,0.162,76
18047,931220.0079,1875005.262,1998,30.4,8.9,21.26,4.7,0.243,79
18049,810483.2987,2045829.395,1998,32.8,9.6,20.65,4.56,0.059,72
18051,727883.8538,1730000.272,1998,30,9.1,20.37,5.15,0.383,76
18053,867441.0823,1992032.531,1998,30.8,13.3,25.73,4.34,0.058,77
18055,773903.2312,1815814.161,1998,29.6,10.8,20.61,3.73,0.199,72
18057,839456.354,1939057.795,1998,20.2,3.2,24.05,5.47,0.09,64
18059,865873.2208,1913777.103,1998,27,5,23.75,5.41,0.108,78
18061,856320.7043,1729285.19,1998,28.8,9.3,20.65,3.37,0.259,90
18063,804309.4644,1901380.234,1998,26.4,4.3,23.85,5,0.138,75
18065,896290.5348,1929315.726,1998,31.1,10.5,23.93,5,0.098,78
18067,829216.4799,1984324.209,1998,29.8,10.3,24.1,4.11,0.067,70
18069,877463.4301,2028419.06,1998,28.7,7.5,24.75,4.25,0.047,68
18071,854331.7623,1809234.399,1998,31.9,9.4,22.18,3.4,0.201,74
18073,739984.468,2036146.681,1998,29.2,7.8,20.95,4,0.081,76
18075,922626.0929,1989459.877,1998,31,10.6,25.55,3.57,0.054,66
18077,907008.1922,1801329.912,1998,28.8,11.8,22.06,3.91,0.312,90
18079,888248.6618,1823154.088,1998,31.9,10.1,22.39,3.71,0.255,79
18081,842045.1086,1873710.509,1998,27.3,6,23.58,4.48,0.133,82
